# file...... Voltage_652.csv;;;;;;
# date...... Fri Jun 12 18:57:12 2020;;;;;;
# user...... User;;;;;;
# host...... (null);;;;;;
# target.... node 49;;;;;;
# trigger... (none);;;;;;
# interval.. 30;;;;;;
# limit..... 5760;;;;;;
# timestamp;voltage_A.real;voltage_A.imag;voltage_B.real;voltage_B.imag;voltage_C.real;voltage_C.imag
2000-08-01 00:00:00 PDT;2426,48;-37,5066;0;0;0;0
2000-08-01 00:00:30 PDT;2411,28;-37,4076;0;0;0;0
2000-08-01 00:01:00 PDT;2411,44;-37,4537;0;0;0;0
2000-08-01 00:01:30 PDT;2411,55;-37,2147;0;0;0;0
2000-08-01 00:02:00 PDT;2411,59;-37,1133;0;0;0;0
2000-08-01 00:02:30 PDT;2411,62;-37,1528;0;0;0;0
2000-08-01 00:03:00 PDT;2411,62;-37,0764;0;0;0;0
2000-08-01 00:03:30 PDT;2411,67;-37,0515;0;0;0;0
2000-08-01 00:04:00 PDT;2411,73;-37,0611;0;0;0;0
2000-08-01 00:04:30 PDT;2411,78;-36,8842;0;0;0;0
2000-08-01 00:05:00 PDT;2401,41;-29,7813;0;0;0;0
2000-08-01 00:05:30 PDT;2401,41;-29,7522;0;0;0;0
2000-08-01 00:06:00 PDT;2401,49;-29,606;0;0;0;0
2000-08-01 00:06:30 PDT;2401,53;-29,5459;0;0;0;0
2000-08-01 00:07:00 PDT;2401,59;-29,5634;0;0;0;0
2000-08-01 00:07:30 PDT;2401,62;-29,5214;0;0;0;0
2000-08-01 00:08:00 PDT;2401,65;-29,5428;0;0;0;0
2000-08-01 00:08:30 PDT;2401,7;-29,5289;0;0;0;0
2000-08-01 00:09:00 PDT;2401,71;-29,5222;0;0;0;0
2000-08-01 00:09:30 PDT;2401,68;-29,4939;0;0;0;0
2000-08-01 00:10:00 PDT;2400,77;-22,4397;0;0;0;0
2000-08-01 00:10:30 PDT;2400,78;-22,4174;0;0;0;0
2000-08-01 00:11:00 PDT;2400,84;-22,4657;0;0;0;0
2000-08-01 00:11:30 PDT;2400,86;-22,4231;0;0;0;0
2000-08-01 00:12:00 PDT;2400,92;-22,378;0;0;0;0
2000-08-01 00:12:30 PDT;2400,99;-22,4678;0;0;0;0
2000-08-01 00:13:00 PDT;2401;-22,3766;0;0;0;0
2000-08-01 00:13:30 PDT;2401;-22,399;0;0;0;0
2000-08-01 00:14:00 PDT;2401,06;-22,4204;0;0;0;0
2000-08-01 00:14:30 PDT;2401,1;-22,3375;0;0;0;0
2000-08-01 00:15:00 PDT;2394,77;-27,7373;0;0;0;0
2000-08-01 00:15:30 PDT;2394,8;-27,6914;0;0;0;0
